customer_id,prob,default
105075,0.44539,1.0
105076,0.50825,1.0
105077,0.57227,1.0
105078,0.176,0.0
105079,0.13644,0.0
105080,0.41065,1.0
105081,0.23511,0.0
105082,0.32548,1.0
105083,0.38122,1.0
105084,0.36983,1.0
105085,0.26648,1.0
105086,0.34322,1.0
105087,0.63343,1.0
105088,0.32289,1.0
105089,0.24634,0.0
105090,0.17618,0.0
105091,0.19508,0.0
105092,0.09884,0.0
105093,0.48018,1.0
105094,0.07638,0.0
105095,0.44559,1.0
105096,0.17736,0.0
105097,0.10289,0.0
105098,0.56135,1.0
105099,0.09723,0.0
105100,0.75812,1.0
105101,0.21874,0.0
105102,0.10497,0.0
105103,0.14688,0.0
105104,0.33876,1.0
105105,0.05471,0.0
105106,0.29481,1.0
105107,0.24693,0.0
105108,0.44948,1.0
105109,0.18334,0.0
105110,0.29516,1.0
105111,0.35418,1.0
105112,0.19604,0.0
105113,0.04005,0.0
105114,0.47199,1.0
105115,0.21583,0.0
105116,0.22574,0.0
105117,0.27698,1.0
105118,0.5172,1.0
105119,0.03855,0.0
105120,0.08921,0.0
105121,0.14518,0.0
105122,0.83398,1.0
105123,0.16096,0.0
105124,0.22271,0.0
105125,0.24288,0.0
105126,0.07397,0.0
105127,0.10902,0.0
105128,0.03218,0.0
105129,0.1938,0.0
105130,0.32602,1.0
105131,0.1506,0.0
105132,0.0885,0.0
105133,0.06064,0.0
105134,0.19503,0.0
105135,0.36887,1.0
105136,0.05125,0.0
105137,0.59406,1.0
105138,0.07276,0.0
105139,0.48706,1.0
105140,0.50043,1.0
105141,0.1413,0.0
105142,0.4866,1.0
105143,0.16038,0.0
105144,0.4771,1.0
105145,0.08825,0.0
105146,0.05091,0.0
105147,0.07496,0.0
105148,0.38233,1.0
105149,0.09585,0.0
105150,0.06903,0.0
105151,0.19961,0.0
105152,0.06687,0.0
105153,0.09903,0.0
105154,0.23044,0.0
105155,0.69982,1.0
105156,0.49732,1.0
105157,0.10238,0.0
105158,0.10276,0.0
105159,0.32377,1.0
105160,0.11229,0.0
105161,0.11443,0.0
105162,0.11068,0.0
105163,0.10521,0.0
105164,0.30916,1.0
105165,0.30617,1.0
105166,0.2049,0.0
105167,0.25781,0.0
105168,0.06436,0.0
105169,0.28156,1.0
105170,0.44427,1.0
105171,0.30382,1.0
105172,0.28458,1.0
105173,0.27796,1.0
105174,0.27579,1.0
105175,0.20123,0.0
105176,0.20145,0.0
105177,0.151,0.0
105178,0.70504,1.0
105179,0.1786,0.0
105180,0.52496,1.0
105181,0.34096,1.0
105182,0.06273,0.0
105183,0.11567,0.0
105184,0.1817,0.0
105185,0.24499,0.0
105186,0.09646,0.0
105187,0.71263,1.0
105188,0.69751,1.0
105189,0.21001,0.0
105190,0.1277,0.0
105191,0.09368,0.0
105192,0.56256,1.0
105193,0.19024,0.0
105194,0.17491,0.0
105195,0.49902,1.0
105196,0.26504,1.0
105197,0.11037,0.0
105198,0.16958,0.0
105199,0.07122,0.0
105200,0.19574,0.0
105201,0.26615,1.0
105202,0.13864,0.0
105203,0.21739,0.0
105204,0.1565,0.0
105205,0.17507,0.0
105206,0.22415,0.0
105207,0.0937,0.0
105208,0.07864,0.0
105209,0.18589,0.0
105210,0.06859,0.0
105211,0.06462,0.0
105212,0.08635,0.0
105213,0.2161,0.0
105214,0.20226,0.0
105215,0.51783,1.0
105216,0.29755,1.0
105217,0.07685,0.0
105218,0.31185,1.0
105219,0.82431,1.0
105220,0.18867,0.0
105221,0.12003,0.0
105222,0.06123,0.0
105223,0.10196,0.0
105224,0.21535,0.0
105225,0.17731,0.0
105226,0.07259,0.0
105227,0.11409,0.0
105228,0.05982,0.0
105229,0.08543,0.0
105230,0.10271,0.0
105231,0.07055,0.0
105232,0.10583,0.0
105233,0.20047,0.0
105234,0.10577,0.0
105235,0.36815,1.0
105236,0.58388,1.0
105237,0.0617,0.0
105238,0.20836,0.0
105239,0.06261,0.0
105240,0.33163,1.0
105241,0.09233,0.0
105242,0.20351,0.0
105243,0.06663,0.0
105244,0.17194,0.0
105245,0.33572,1.0
105246,0.28398,1.0
105247,0.277,1.0
105248,0.3605,1.0
105249,0.21895,0.0
105250,0.46062,1.0
105251,0.08694,0.0
105252,0.34785,1.0
105253,0.1383,0.0
105254,0.40625,1.0
105255,0.15583,0.0
105256,0.3054,1.0
105257,0.09417,0.0
105258,0.13542,0.0
105259,0.1973,0.0
105260,0.33265,1.0
105261,0.13116,0.0
105262,0.05889,0.0
105263,0.15038,0.0
105264,0.18169,0.0
105265,0.10169,0.0
105266,0.06306,0.0
105267,0.52973,1.0
105268,0.06371,0.0
105269,0.33122,1.0
105270,0.06612,0.0
105271,0.12909,0.0
105272,0.54132,1.0
105273,0.08188,0.0
105274,0.15605,0.0
105275,0.25746,0.0
105276,0.42325,1.0
105277,0.34794,1.0
105278,0.224,0.0
105279,0.10629,0.0
105280,0.11372,0.0
105281,0.21513,0.0
105282,0.23129,0.0
105283,0.15135,0.0
105284,0.09764,0.0
105285,0.44101,1.0
105286,0.18817,0.0
105287,0.12438,0.0
105288,0.13711,0.0
105289,0.20813,0.0
105290,0.22819,0.0
105291,0.60387,1.0
105292,0.20532,0.0
105293,0.07551,0.0
105294,0.06958,0.0
105295,0.15374,0.0
105296,0.05954,0.0
105297,0.3426,1.0
105298,0.49969,1.0
105299,0.45526,1.0
105300,0.13999,0.0
105301,0.48229,1.0
105302,0.21186,0.0
105303,0.07139,0.0
105304,0.04733,0.0
105305,0.28418,1.0
105306,0.31706,1.0
105307,0.27445,1.0
105308,0.13835,0.0
105309,0.11387,0.0
105310,0.16174,0.0
105311,0.38397,1.0
105312,0.06388,0.0
105313,0.0704,0.0
105314,0.17367,0.0
105315,0.10123,0.0
105316,0.16193,0.0
105317,0.09147,0.0
105318,0.18884,0.0
105319,0.07515,0.0
105320,0.2231,0.0
105321,0.1101,0.0
105322,0.32993,1.0
105323,0.20785,0.0
105324,0.38785,1.0
105325,0.28473,1.0
105326,0.43995,1.0
105327,0.43265,1.0
105328,0.20483,0.0
105329,0.16496,0.0
105330,0.37039,1.0
105331,0.54495,1.0
105332,0.26414,0.0
105333,0.8443,1.0
105334,0.09686,0.0
105335,0.10087,0.0
105336,0.34205,1.0
105337,0.13793,0.0
105338,0.5291,1.0
105339,0.62723,1.0
105340,0.21198,0.0
105341,0.65495,1.0
105342,0.59601,1.0
105343,0.3258,1.0
105344,0.38207,1.0
105345,0.20103,0.0
105346,0.50657,1.0
105347,0.61718,1.0
105348,0.40659,1.0
105349,0.13245,0.0
105350,0.13662,0.0
105351,0.14308,0.0
105352,0.26983,1.0
105353,0.27383,1.0
105354,0.51564,1.0
105355,0.08974,0.0
105356,0.26448,0.0
105357,0.43465,1.0
105358,0.21003,0.0
105359,0.82096,1.0
105360,0.83072,1.0
105361,0.45118,1.0
105362,0.14142,0.0
105363,0.11546,0.0
105364,0.08896,0.0
105365,0.08732,0.0
105366,0.4621,1.0
105367,0.04818,0.0
105368,0.36707,1.0
105369,0.05979,0.0
105370,0.12731,0.0
105371,0.06889,0.0
105372,0.30411,1.0
105373,0.48994,1.0
105374,0.24697,0.0
105375,0.17822,0.0
105376,0.20294,0.0
105377,0.29616,1.0
105378,0.10942,0.0
105379,0.43976,1.0
105380,0.25072,0.0
105381,0.05155,0.0
105382,0.08503,0.0
105383,0.29775,1.0
105384,0.0907,0.0
105385,0.33065,1.0
105386,0.11349,0.0
105387,0.62173,1.0
105388,0.09878,0.0
105389,0.3983,1.0
105390,0.09129,0.0
105391,0.05729,0.0
105392,0.4532,1.0
105393,0.65971,1.0
105394,0.40093,1.0
105395,0.49213,1.0
105396,0.09131,0.0
105397,0.18693,0.0
105398,0.60245,1.0
105399,0.08927,0.0
105400,0.11754,0.0
105401,0.33355,1.0
105402,0.28968,1.0
105403,0.22592,0.0
105404,0.07842,0.0
105405,0.20937,0.0
105406,0.3938,1.0
105407,0.36534,1.0
105408,0.26278,0.0
105409,0.10174,0.0
105410,0.12175,0.0
105411,0.09598,0.0
105412,0.50867,1.0
105413,0.4535,1.0
105414,0.08109,0.0
105415,0.15664,0.0
105416,0.23694,0.0
105417,0.37411,1.0
105418,0.27039,1.0
105419,0.04879,0.0
105420,0.88555,1.0
105421,0.05259,0.0
105422,0.20858,0.0
105423,0.05274,0.0
105424,0.15393,0.0
105425,0.13633,0.0
105426,0.09818,0.0
105427,0.22111,0.0
105428,0.35233,1.0
105429,0.39981,1.0
105430,0.3702,1.0
105431,0.13577,0.0
105432,0.15365,0.0
105433,0.26955,1.0
105434,0.21284,0.0
105435,0.06941,0.0
105436,0.14974,0.0
105437,0.37087,1.0
105438,0.05788,0.0
105439,0.1198,0.0
105440,0.22065,0.0
105441,0.12542,0.0
105442,0.05329,0.0
105443,0.45294,1.0
105444,0.11014,0.0
105445,0.36644,1.0
105446,0.20064,0.0
105447,0.48532,1.0
105448,0.25149,0.0
105449,0.47965,1.0
105450,0.23204,0.0
105451,0.29603,1.0
105452,0.10581,0.0
105453,0.08505,0.0
105454,0.09798,0.0
105455,0.2609,0.0
105456,0.26267,0.0
105457,0.18606,0.0
105458,0.12024,0.0
105459,0.73915,1.0
105460,0.48868,1.0
105461,0.22064,0.0
105462,0.36662,1.0
105463,0.14479,0.0
105464,0.28236,1.0
105465,0.11739,0.0
105466,0.29822,1.0
105467,0.6115,1.0
105468,0.28277,1.0
105469,0.47475,1.0
105470,0.10572,0.0
105471,0.0592,0.0
105472,0.26166,0.0
105473,0.06331,0.0
105474,0.25849,0.0
105475,0.52662,1.0
105476,0.15897,0.0
105477,0.24033,0.0
105478,0.15522,0.0
105479,0.03973,0.0
105480,0.18359,0.0
105481,0.15401,0.0
105482,0.12187,0.0
105483,0.15591,0.0
105484,0.11445,0.0
105485,0.21396,0.0
105486,0.08105,0.0
105487,0.36446,1.0
105488,0.19674,0.0
105489,0.17365,0.0
105490,0.05513,0.0
105491,0.05671,0.0
105492,0.55662,1.0
105493,0.65606,1.0
105494,0.08037,0.0
105495,0.27582,1.0
105496,0.14917,0.0
105497,0.13366,0.0
105498,0.19049,0.0
105499,0.47171,1.0
105500,0.16184,0.0
105501,0.18771,0.0
105502,0.15794,0.0
105503,0.29109,1.0
105504,0.37995,1.0
105505,0.12357,0.0
105506,0.05369,0.0
105507,0.10807,0.0
105508,0.27476,1.0
105509,0.39554,1.0
105510,0.14124,0.0
105511,0.13501,0.0
105512,0.35027,1.0
105513,0.09957,0.0
105514,0.15024,0.0
105515,0.28597,1.0
105516,0.20147,0.0
105517,0.31266,1.0
105518,0.47356,1.0
105519,0.16799,0.0
105520,0.05674,0.0
105521,0.15036,0.0
105522,0.13034,0.0
105523,0.52294,1.0
105524,0.38017,1.0
105525,0.20711,0.0
105526,0.63754,1.0
105527,0.13327,0.0
105528,0.20342,0.0
105529,0.06455,0.0
105530,0.07412,0.0
105531,0.20322,0.0
105532,0.10736,0.0
105533,0.12064,0.0
105534,0.13077,0.0
105535,0.06249,0.0
105536,0.22422,0.0
105537,0.5309,1.0
105538,0.08279,0.0
105539,0.13529,0.0
105540,0.11466,0.0
105541,0.07962,0.0
105542,0.36545,1.0
105543,0.06893,0.0
105544,0.13638,0.0
105545,0.42581,1.0
105546,0.11991,0.0
105547,0.47392,1.0
105548,0.36632,1.0
105549,0.04618,0.0
105550,0.1095,0.0
105551,0.28555,1.0
105552,0.12023,0.0
105553,0.11439,0.0
105554,0.27104,1.0
105555,0.27518,1.0
105556,0.04121,0.0
105557,0.11979,0.0
105558,0.4904,1.0
105559,0.23817,0.0
105560,0.29824,1.0
105561,0.69221,1.0
105562,0.12938,0.0
105563,0.11923,0.0
105564,0.25031,0.0
105565,0.1693,0.0
105566,0.13404,0.0
105567,0.29955,1.0
105568,0.24885,0.0
105569,0.61316,1.0
105570,0.21659,0.0
105571,0.07639,0.0
105572,0.52797,1.0
105573,0.69857,1.0
105574,0.0675,0.0
105575,0.12336,0.0
105576,0.39696,1.0
105577,0.04489,0.0
105578,0.09299,0.0
105579,0.13014,0.0
105580,0.20031,0.0
105581,0.73402,1.0
105582,0.2484,0.0
105583,0.29128,1.0
105584,0.08841,0.0
105585,0.06144,0.0
105586,0.86979,1.0
105587,0.24473,0.0
105588,0.24831,0.0
105589,0.13213,0.0
105590,0.57117,1.0
105591,0.05258,0.0
105592,0.17386,0.0
105593,0.10379,0.0
105594,0.28226,1.0
105595,0.11585,0.0
105596,0.04673,0.0
105597,0.37242,1.0
105598,0.16414,0.0
105599,0.0889,0.0
105600,0.86331,1.0
105601,0.22859,0.0
105602,0.04687,0.0
105603,0.32185,1.0
105604,0.09361,0.0
105605,0.13448,0.0
105606,0.07894,0.0
105607,0.27905,1.0
105608,0.06027,0.0
105609,0.48041,1.0
105610,0.05706,0.0
105611,0.10277,0.0
105612,0.23036,0.0
105613,0.23792,0.0
105614,0.12731,0.0
105615,0.13217,0.0
105616,0.36451,1.0
105617,0.307,1.0
105618,0.63606,1.0
105619,0.19949,0.0
105620,0.04721,0.0
105621,0.10181,0.0
105622,0.21407,0.0
105623,0.07609,0.0
105624,0.21775,0.0
105625,0.19973,0.0
105626,0.28079,1.0
105627,0.39008,1.0
105628,0.10558,0.0
105629,0.04685,0.0
105630,0.2566,0.0
105631,0.40166,1.0
105632,0.20219,0.0
105633,0.58057,1.0
105634,0.63448,1.0
105635,0.28634,1.0
105636,0.39855,1.0
105637,0.559,1.0
105638,0.16099,0.0
105639,0.19473,0.0
105640,0.28392,1.0
105641,0.4147,1.0
105642,0.13226,0.0
105643,0.05592,0.0
105644,0.21238,0.0
105645,0.11377,0.0
105646,0.35797,1.0
105647,0.13191,0.0
105648,0.11339,0.0
105649,0.13518,0.0
105650,0.30343,1.0
105651,0.67426,1.0
105652,0.28546,1.0
105653,0.13705,0.0
105654,0.37774,1.0
105655,0.19277,0.0
105656,0.08893,0.0
105657,0.15712,0.0
105658,0.1044,0.0
105659,0.37446,1.0
105660,0.40736,1.0
105661,0.26105,0.0
105662,0.38989,1.0
105663,0.09814,0.0
105664,0.12716,0.0
105665,0.40763,1.0
105666,0.22797,0.0
105667,0.04714,0.0
105668,0.22126,0.0
105669,0.18172,0.0
105670,0.25486,0.0
105671,0.40741,1.0
105672,0.21337,0.0
105673,0.06697,0.0
105674,0.15068,0.0
105675,0.38713,1.0
105676,0.15506,0.0
105677,0.0898,0.0
105678,0.0799,0.0
105679,0.05242,0.0
105680,0.14667,0.0
105681,0.3217,1.0
105682,0.13273,0.0
105683,0.30159,1.0
105684,0.18262,0.0
105685,0.36154,1.0
105686,0.4274,1.0
105687,0.34345,1.0
105688,0.11131,0.0
105689,0.3968,1.0
105690,0.06407,0.0
105691,0.07937,0.0
105692,0.16243,0.0
105693,0.16786,0.0
105694,0.27421,1.0
105695,0.24377,0.0
105696,0.2761,1.0
105697,0.20759,0.0
105698,0.11481,0.0
105699,0.06298,0.0
105700,0.4265,1.0
105701,0.84273,1.0
105702,0.30798,1.0
105703,0.10629,0.0
105704,0.0554,0.0
105705,0.10985,0.0
105706,0.20669,0.0
105707,0.09796,0.0
105708,0.10196,0.0
105709,0.0544,0.0
105710,0.72388,1.0
105711,0.08941,0.0
105712,0.05356,0.0
105713,0.40293,1.0
105714,0.35681,1.0
105715,0.31332,1.0
105716,0.36344,1.0
105717,0.28498,1.0
105718,0.15794,0.0
105719,0.08987,0.0
105720,0.07486,0.0
105721,0.1958,0.0
105722,0.11881,0.0
105723,0.0764,0.0
105724,0.73801,1.0
105725,0.42518,1.0
105726,0.55807,1.0
105727,0.20745,0.0
105728,0.85024,1.0
105729,0.18688,0.0
105730,0.14384,0.0
105731,0.49751,1.0
105732,0.11865,0.0
105733,0.07763,0.0
105734,0.07546,0.0
105735,0.09211,0.0
105736,0.06148,0.0
105737,0.20994,0.0
105738,0.69496,1.0
105739,0.24282,0.0
105740,0.11276,0.0
105741,0.03409,0.0
105742,0.27876,1.0
105743,0.37632,1.0
105744,0.41655,1.0
105745,0.05228,0.0
105746,0.05086,0.0
105747,0.34291,1.0
105748,0.43158,1.0
105749,0.22165,0.0
105750,0.09578,0.0
105751,0.07294,0.0
105752,0.14865,0.0
105753,0.28195,1.0
105754,0.17941,0.0
105755,0.2765,1.0
105756,0.10333,0.0
105757,0.07863,0.0
105758,0.37263,1.0
105759,0.42501,1.0
105760,0.31386,1.0
105761,0.18399,0.0
105762,0.43493,1.0
105763,0.15551,0.0
105764,0.05009,0.0
105765,0.51227,1.0
105766,0.05915,0.0
105767,0.05918,0.0
105768,0.83396,1.0
105769,0.09085,0.0
105770,0.10658,0.0
105771,0.05029,0.0
105772,0.15834,0.0
105773,0.18514,0.0
105774,0.36173,1.0
105775,0.21767,0.0
105776,0.07346,0.0
105777,0.52717,1.0
105778,0.21726,0.0
105779,0.08287,0.0
105780,0.25038,0.0
105781,0.84579,1.0
105782,0.58326,1.0
105783,0.29231,1.0
105784,0.37628,1.0
105785,0.04386,0.0
105786,0.28254,1.0
105787,0.55178,1.0
105788,0.15125,0.0
105789,0.08442,0.0
105790,0.16296,0.0
105791,0.2381,0.0
105792,0.6246,1.0
105793,0.33301,1.0
105794,0.35217,1.0
105795,0.36552,1.0
105796,0.17228,0.0
105797,0.57569,1.0
105798,0.1527,0.0
105799,0.12574,0.0
105800,0.06061,0.0
105801,0.06263,0.0
105802,0.36798,1.0
105803,0.24094,0.0
105804,0.07754,0.0
105805,0.07292,0.0
105806,0.12228,0.0
105807,0.15999,0.0
105808,0.15259,0.0
105809,0.09528,0.0
105810,0.47977,1.0
105811,0.12746,0.0
105812,0.6322,1.0
105813,0.19344,0.0
105814,0.12931,0.0
105815,0.24018,0.0
105816,0.09404,0.0
105817,0.12651,0.0
105818,0.7695,1.0
105819,0.109,0.0
105820,0.57729,1.0
105821,0.06893,0.0
105822,0.25388,0.0
105823,0.1208,0.0
105824,0.30849,1.0
105825,0.18574,0.0
105826,0.44172,1.0
105827,0.09525,0.0
105828,0.38985,1.0
105829,0.0781,0.0
105830,0.15268,0.0
105831,0.84137,1.0
105832,0.10023,0.0
105833,0.11862,0.0
105834,0.07837,0.0
105835,0.23608,0.0
105836,0.11814,0.0
105837,0.09448,0.0
105838,0.06618,0.0
105839,0.04872,0.0
105840,0.31311,1.0
105841,0.3462,1.0
105842,0.60756,1.0
105843,0.39027,1.0
105844,0.26054,0.0
105845,0.1134,0.0
105846,0.07561,0.0
105847,0.23617,0.0
105848,0.17691,0.0
105849,0.12789,0.0
105850,0.28696,1.0
105851,0.27344,1.0
105852,0.2288,0.0
105853,0.19394,0.0
105854,0.79207,1.0
105855,0.09484,0.0
105856,0.10097,0.0
105857,0.06255,0.0
105858,0.16565,0.0
105859,0.3681,1.0
105860,0.47693,1.0
105861,0.41954,1.0
105862,0.20089,0.0
105863,0.11138,0.0
105864,0.26533,1.0
105865,0.28804,1.0
105866,0.34249,1.0
105867,0.18523,0.0
105868,0.07879,0.0
105869,0.26173,0.0
105870,0.08844,0.0
105871,0.26452,0.0
105872,0.15981,0.0
105873,0.10155,0.0
105874,0.68897,1.0
105875,0.09203,0.0
105876,0.04239,0.0
105877,0.10505,0.0
105878,0.11896,0.0
105879,0.19884,0.0
105880,0.17341,0.0
105881,0.10047,0.0
105882,0.68849,1.0
105883,0.14501,0.0
105884,0.31857,1.0
105885,0.13356,0.0
105886,0.68589,1.0
105887,0.05435,0.0
105888,0.47573,1.0
105889,0.04739,0.0
105890,0.26472,0.0
105891,0.40152,1.0
105892,0.35921,1.0
105893,0.06791,0.0
105894,0.07186,0.0
105895,0.25819,0.0
105896,0.32817,1.0
105897,0.1623,0.0
105898,0.05823,0.0
105899,0.08079,0.0
105900,0.36607,1.0
105901,0.2158,0.0
105902,0.09602,0.0
105903,0.33165,1.0
105904,0.28802,1.0
105905,0.1784,0.0
105906,0.09933,0.0
105907,0.35469,1.0
105908,0.55818,1.0
105909,0.2961,1.0
105910,0.2298,0.0
105911,0.27007,1.0
105912,0.58701,1.0
105913,0.09335,0.0
105914,0.1068,0.0
105915,0.10806,0.0
105916,0.36465,1.0
105917,0.21578,0.0
105918,0.28257,1.0
105919,0.38246,1.0
105920,0.10495,0.0
105921,0.18011,0.0
105922,0.56125,1.0
105923,0.0921,0.0
105924,0.11553,0.0
105925,0.07874,0.0
105926,0.15485,0.0
105927,0.21705,0.0
105928,0.17399,0.0
105929,0.1586,0.0
105930,0.4274,1.0
105931,0.80104,1.0
105932,0.23716,0.0
105933,0.44805,1.0
105934,0.29943,1.0
105935,0.21049,0.0
105936,0.13004,0.0
105937,0.19241,0.0
105938,0.17421,0.0
105939,0.14889,0.0
105940,0.45095,1.0
105941,0.14799,0.0
105942,0.53071,1.0
105943,0.19278,0.0
105944,0.35396,1.0
105945,0.15856,0.0
105946,0.07422,0.0
105947,0.10467,0.0
105948,0.10747,0.0
105949,0.3005,1.0
105950,0.47651,1.0
105951,0.2207,0.0
105952,0.30308,1.0
105953,0.10635,0.0
105954,0.26242,0.0
105955,0.08483,0.0
105956,0.15753,0.0
105957,0.05534,0.0
105958,0.17576,0.0
105959,0.063,0.0
105960,0.19226,0.0
105961,0.32526,1.0
105962,0.07975,0.0
105963,0.47818,1.0
105964,0.2249,0.0
105965,0.3532,1.0
105966,0.06098,0.0
105967,0.15349,0.0
105968,0.07284,0.0
105969,0.07115,0.0
105970,0.0969,0.0
105971,0.13703,0.0
105972,0.75437,1.0
105973,0.14501,0.0
105974,0.72918,1.0
105975,0.07456,0.0
105976,0.33916,1.0
105977,0.15984,0.0
105978,0.11185,0.0
105979,0.12398,0.0
105980,0.06709,0.0
105981,0.12143,0.0
105982,0.67994,1.0
105983,0.08576,0.0
105984,0.76279,1.0
105985,0.23696,0.0
105986,0.07543,0.0
105987,0.16606,0.0
105988,0.29104,1.0
105989,0.25552,0.0
105990,0.18767,0.0
105991,0.22866,0.0
105992,0.09996,0.0
105993,0.64254,1.0
105994,0.08818,0.0
105995,0.09655,0.0
105996,0.09444,0.0
105997,0.53059,1.0
105998,0.07951,0.0
105999,0.22947,0.0
106000,0.06962,0.0
106001,0.05285,0.0
106002,0.67137,1.0
106003,0.06486,0.0
106004,0.13153,0.0
106005,0.18569,0.0
106006,0.04738,0.0
106007,0.56833,1.0
106008,0.2148,0.0
106009,0.11046,0.0
106010,0.37699,1.0
106011,0.27329,1.0
106012,0.42464,1.0
106013,0.06413,0.0
106014,0.5797,1.0
106015,0.0828,0.0
106016,0.25948,0.0
106017,0.24489,0.0
106018,0.28373,1.0
106019,0.14992,0.0
106020,0.29901,1.0
106021,0.22999,0.0
106022,0.15709,0.0
106023,0.4139,1.0
106024,0.09337,0.0
106025,0.10854,0.0
106026,0.08409,0.0
106027,0.50705,1.0
106028,0.77082,1.0
106029,0.32074,1.0
106030,0.35377,1.0
106031,0.11129,0.0
106032,0.13658,0.0
106033,0.27565,1.0
106034,0.14255,0.0
106035,0.04988,0.0
106036,0.15838,0.0
106037,0.08401,0.0
106038,0.05869,0.0
106039,0.06582,0.0
106040,0.31202,1.0
106041,0.68997,1.0
106042,0.1042,0.0
106043,0.22279,0.0
106044,0.11462,0.0
106045,0.08082,0.0
106046,0.20512,0.0
106047,0.11651,0.0
106048,0.2265,0.0
106049,0.20052,0.0
106050,0.06501,0.0
106051,0.09507,0.0
106052,0.10348,0.0
106053,0.49708,1.0
106054,0.20488,0.0
106055,0.11482,0.0
106056,0.24674,0.0
106057,0.37017,1.0
106058,0.38589,1.0
106059,0.0566,0.0
106060,0.23828,0.0
106061,0.1459,0.0
106062,0.30492,1.0
106063,0.26264,0.0
106064,0.53067,1.0
106065,0.51101,1.0
106066,0.15483,0.0
106067,0.22108,0.0
106068,0.28362,1.0
106069,0.24839,0.0
106070,0.37247,1.0
106071,0.26961,1.0
106072,0.2526,0.0
106073,0.11608,0.0
106074,0.11668,0.0
106075,0.12403,0.0
106076,0.228,0.0
106077,0.46975,1.0
106078,0.38276,1.0
106079,0.06946,0.0
106080,0.55014,1.0
106081,0.13318,0.0
106082,0.22749,0.0
106083,0.43352,1.0
106084,0.54616,1.0
106085,0.43117,1.0
106086,0.43946,1.0
106087,0.13667,0.0
106088,0.32632,1.0
106089,0.39876,1.0
106090,0.0762,0.0
106091,0.35131,1.0
106092,0.22259,0.0
106093,0.07417,0.0
106094,0.06605,0.0
106095,0.19704,0.0
106096,0.39695,1.0
106097,0.06638,0.0
106098,0.51258,1.0
106099,0.66032,1.0
106100,0.06948,0.0
106101,0.4536,1.0
106102,0.61119,1.0
106103,0.14558,0.0
106104,0.13493,0.0
106105,0.44299,1.0
106106,0.13853,0.0
106107,0.30075,1.0
106108,0.19867,0.0
106109,0.09658,0.0
106110,0.1664,0.0
106111,0.4568,1.0
106112,0.29718,1.0
106113,0.07715,0.0
106114,0.35236,1.0
106115,0.22215,0.0
106116,0.61591,1.0
106117,0.29921,1.0
106118,0.13263,0.0
106119,0.20405,0.0
106120,0.17252,0.0
106121,0.08483,0.0
106122,0.10458,0.0
106123,0.08624,0.0
106124,0.11105,0.0
106125,0.07032,0.0
106126,0.14531,0.0
106127,0.03232,0.0
106128,0.40254,1.0
106129,0.19908,0.0
106130,0.20608,0.0
106131,0.33757,1.0
106132,0.15068,0.0
106133,0.06424,0.0
106134,0.20863,0.0
106135,0.29053,1.0
106136,0.35633,1.0
106137,0.55418,1.0
106138,0.09613,0.0
106139,0.17519,0.0
106140,0.1532,0.0
106141,0.50087,1.0
106142,0.07931,0.0
106143,0.56083,1.0
106144,0.08112,0.0
106145,0.22863,0.0
106146,0.30329,1.0
106147,0.06355,0.0
106148,0.35685,1.0
106149,0.27263,1.0
106150,0.61505,1.0
106151,0.08346,0.0
106152,0.24238,0.0
106153,0.23174,0.0
106154,0.06723,0.0
106155,0.12928,0.0
106156,0.21794,0.0
106157,0.1637,0.0
106158,0.14567,0.0
106159,0.19411,0.0
106160,0.2277,0.0
106161,0.69901,1.0
106162,0.10088,0.0
106163,0.05188,0.0
106164,0.1455,0.0
106165,0.12276,0.0
106166,0.21341,0.0
106167,0.57427,1.0
106168,0.10362,0.0
106169,0.23625,0.0
106170,0.08196,0.0
106171,0.23066,0.0
106172,0.09031,0.0
106173,0.12883,0.0
106174,0.27328,1.0
106175,0.05211,0.0
106176,0.20085,0.0
106177,0.27414,1.0
106178,0.03846,0.0
106179,0.49101,1.0
106180,0.12074,0.0
106181,0.25607,0.0
106182,0.26345,0.0
106183,0.0665,0.0
106184,0.29157,1.0
106185,0.2237,0.0
106186,0.09753,0.0
106187,0.15014,0.0
106188,0.45355,1.0
106189,0.06969,0.0
106190,0.1896,0.0
106191,0.44517,1.0
106192,0.03577,0.0
106193,0.21864,0.0
106194,0.11167,0.0
106195,0.17313,0.0
106196,0.09864,0.0
106197,0.26522,1.0
106198,0.08685,0.0
106199,0.22295,0.0
106200,0.18114,0.0
106201,0.3987,1.0
106202,0.11541,0.0
106203,0.07432,0.0
106204,0.05709,0.0
106205,0.16194,0.0
106206,0.53607,1.0
106207,0.13337,0.0
106208,0.11125,0.0
106209,0.42544,1.0
106210,0.36026,1.0
106211,0.2001,0.0
106212,0.41465,1.0
106213,0.58309,1.0
106214,0.83454,1.0
106215,0.0521,0.0
106216,0.55425,1.0
106217,0.17432,0.0
106218,0.27369,1.0
106219,0.35768,1.0
106220,0.11377,0.0
106221,0.47953,1.0
106222,0.65856,1.0
106223,0.09659,0.0
106224,0.16779,0.0
106225,0.60882,1.0
106226,0.15562,0.0
106227,0.19674,0.0
106228,0.08542,0.0
106229,0.1762,0.0
106230,0.17621,0.0
106231,0.50964,1.0
106232,0.12872,0.0
106233,0.23367,0.0
106234,0.06536,0.0
106235,0.43313,1.0
106236,0.05335,0.0
106237,0.07792,0.0
106238,0.18066,0.0
106239,0.07811,0.0
106240,0.12286,0.0
